TRX_ID,MEMBER_NO,TRANSACTION_DATE,AUTHORIZATION_DATE,MERCHANT_NO,MERCHANT_NAME,CITY_NAME,NATIONAL_CODE,MCC,POS_MODE,PRODUCT_NAME,SETTLEMENT_AMOUNT,SALES_AMOUNT,TRX_TYPE
T00030952,C000317,2024-01-04 17:25:50,2024-01-04 17:27:29,M32907,Supermarket 202,ATYRAU,KZ,5411,0800 - Contactless - Magstripe,1308242001: Transfer Transaction(International),9395.64,9227.24,WWW
T00030953,C001799,2024-01-04 17:26:03,2024-01-04 17:27:33,M94261,Elecrtronics 205,KARAGANDA,KZ,5065,0005 - Preauthorized,1308252001: Bill Payment Transaction(Domestic),126722.93,124623.07,WWW
T00030954,C001412,2024-01-04 17:26:10,2024-01-04 17:28:03,M11715,Subscription 537,KOSTANAY,KZ,5968,0001 - E-commerce,1308122001: Debit Purchase Transaction(International),57982.22,57009.79,ATM
T00030955,C001411,2024-01-04 17:26:11,2024-01-04 17:26:21,M31313,Adult Content 114,PAVLODAR,KZ,5967,0005 - Preauthorized,1308262001: Bill Payment Transaction(International),30293.07,30664.5,POS
T00030956,C001782,2024-01-04 17:26:15,2024-01-04 17:26:33,M46333,Transport 225,KOSTANAY,KZ,4111,0006 - Cash,1308152001: Prepaid Purchase Transaction(Domestic),1116.39,1112.71,POS
T00030957,C001189,2024-01-04 17:26:25,2024-01-04 17:28:20,M21155,P2P Transfer 462,SHYMKENT,KZ,6012,0120 - Keyin,1308202001: Balance Inquiry Transaction(International),235748.26,234194.92,POS
T00030958,C001569,2024-01-04 17:26:52,2024-01-04 17:28:31,M45625,Unknown Merchant,ASTANA,KZ,5968,MAGNETIC,1308222001: Refund Transaction(International),445776.6,255880.24,POS
T00030959,C001424,2024-01-04 17:26:52,2024-01-04 17:27:16,M72882,Dating Service 434,KARAGANDA,KZ,7273,0001 - E-commerce,1308152001: Prepaid Purchase Transaction(Domestic),32345.03,32551.5,POS
T00030960,C001846,2024-01-04 17:27:02,2024-01-04 17:28:43,M82135,Wallet Transfer 326,ALMATY,KZ,6538,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),115587.06,114631.8,ATM
T00030961,C001144,2024-01-04 17:27:04,2024-01-04 17:27:32,M47013,Casino 625,SHYMKENT,KZ,7801,0510 - Contactless - Magstripe,1308172001: Cash Withdrawal Transaction(Domestic),165855.32,167709.12,POS
T00030962,C001400,2024-01-04 17:27:08,2024-01-04 17:27:17,M20196,Pharmacy 106,ASTANA,KZ,5912,0110 - Swipe,1308122001: Debit Purchase Transaction(International),2743.72,2663.99,ATM
T00030963,C000996,2024-01-04 17:27:57,2024-01-04 17:28:48,M77109,Transport 25,TARAZ,KZ,4111,0004 - Installment,1308262001: Bill Payment Transaction(International),35063.45,35063.45,POS
T00030964,C001770,2024-01-04 17:28:03,2024-01-04 17:28:51,M74984,Supermarket 330,KRAKOW,PL,5411,0002 - Mail/Phone order,1308272001: Other Transaction(Domestic),3975.59,4006.68,POS
T00030965,C001396,2024-01-04 17:28:03,2024-01-04 17:29:57,M44458,Pharmacy 946,SHYMKENT,KZ,5912,0110 - Swipe,1308262001: Bill Payment Transaction(International),338.63,337.82,WWW
T00030966,C001607,2024-01-04 17:28:14,2024-01-04 17:29:54,M34654,Lottery 164,AMSTERDAM,NL,7800,1000 - Credential on file,1308202001: Balance Inquiry Transaction(International),59301.49,60544.27,ATM
T00030967,C001438,2024-01-04 17:28:29,2024-01-04 17:28:37,M30212,Adult Content 453,BANGALORE,IN,5967,1000 - Credential on file,1308152001: Prepaid Purchase Transaction(Domestic),25449.94,25050.81,POS
T00030968,C000158,2024-01-04 17:28:42,2024-01-04 17:29:07,M85110,Subscription 980,AKTAU,KZ,5968,0001 - E-commerce,1308192001: Balance Inquiry Transaction(Domestic),48461.28,47637.57,ATM
T00030969,C001870,2024-01-04 17:29:06,2024-01-04 17:29:26,M20694,Online Shop 258,NOVOSIBIRSK,RU,5966,0006 - Cash,1308222001: Refund Transaction(International),33963.24,34200.38,POS
T00030970,C001084,2024-01-04 17:29:09,2024-01-04 17:30:45,M74796,Currency Exchange 573,SYDNEY,AU,6051,0003 - Recurring,1308182001: Cash Withdrawal Transaction(International),43279.71,43015.51,ATM
T00030971,C001952,2024-01-04 17:29:11,2024-01-04 17:29:15,M60354,Unknown Merchant,TARAZ,KZ,7995,MAGNETIC,1308142001: Credit Purchase Transaction(International),296979.42,258088.89,POS
T00030972,C000119,2024-01-04 17:29:27,2024-01-04 17:29:59,M24590,Prepaid Load 779,SEMEY,KZ,6540,1000 - Credential on file,1308162001: Prepaid Purchase Transaction(International),67518.68,67499.54,POS
T00030973,C001970,2024-01-04 17:29:28,2024-01-04 17:30:55,M66591,Prepaid Load 475,BRASILIA,BR,6540,0005 - Preauthorized,1308272001: Other Transaction(Domestic),89748.41,88983.04,POS
T00030974,C000701,2024-01-04 17:29:36,2024-01-04 17:31:00,M50657,Elecrtronics 449,ALMATY,KZ,5065,0003 - Recurring,1308262001: Bill Payment Transaction(International),85555.01,84995.95,POS
T00030975,C001269,2024-01-04 17:29:59,2024-01-04 17:31:46,M94526,Wallet Transfer 206,KUALA LUMPUR,MY,6538,0004 - Installment,1308262001: Bill Payment Transaction(International),79116.42,79618.6,POS
T00030976,C000049,2024-01-04 17:30:07,2024-01-04 17:31:41,M37492,Pharmacy 307,BUKHARA,UZ,5912,0003 - Recurring,1308122001: Debit Purchase Transaction(International),97.46,99.2,POS
T00030977,C000577,2024-01-04 17:30:07,2024-01-04 17:30:43,M80852,Supermarket 202,BUKHARA,UZ,5411,0008 - Not used,1308122001: Debit Purchase Transaction(International),7434.2,7416.69,ATM
T00030978,C001486,2024-01-04 17:30:16,2024-01-04 17:30:28,M26428,Subscription 180,SEMEY,KZ,5968,0120 - Keyin,1308132001: Credit Purchase Transaction(Domestic),43164.98,43577.63,POS
T00030979,C000114,2024-01-04 17:30:25,2024-01-04 17:30:55,M36292,Lottery 225,BANGKOK,TH,7800,0710 - Contactless - VSDC chip,1308142001: Credit Purchase Transaction(International),44624.65,45083.13,POS
T00030980,C000223,2024-01-04 17:30:35,2024-01-04 17:31:37,M11605,Online store 555,TASHKENT,UZ,5999,0006 - Cash,1308112001: Debit Purchase Transaction(Domestic),19550.99,19540.67,POS
T00030981,C001486,2024-01-04 17:30:52,2024-01-04 17:31:56,M16573,Prepaid Load 123,FRANKFURT,DE,6540,0510 - Contactless - Magstripe,1308132001: Credit Purchase Transaction(Domestic),69123.0,69467.71,POS
T00030982,C000630,2024-01-04 17:31:07,2024-01-04 17:32:38,M39868,Jewelry 759,ROTTERDAM,NL,5944,0800 - Contactless - Magstripe,1308232001: Transfer Transaction(Domestic),38298.59,39137.21,POS
T00030983,C000760,2024-01-04 17:31:09,2024-01-04 17:32:12,M35807,P2P Transfer 240,KARAGANDA,KZ,6012,0006 - Cash,1308132001: Credit Purchase Transaction(Domestic),363555.65,366241.6,ATM
T00030984,C001871,2024-01-04 17:31:25,2024-01-04 17:31:48,M69657,Digital Service 238,MARSEILLE,FR,4816,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),4795.55,4812.8,POS
T00030985,C000593,2024-01-04 17:31:33,2024-01-04 17:32:39,M30265,Adult Content 746,MADRID,ES,4816,0110 - Swipe,1308242001: Transfer Transaction(International),155.79,155.79,POS
T00030986,C000062,2024-01-04 17:31:56,2024-01-04 17:32:26,M97078,Gambling 965,MOSCOW,RU,7995,0003 - Recurring,1308272001: Other Transaction(Domestic),221458.95,222290.96,POS
T00030987,C001687,2024-01-04 17:32:01,2024-01-04 17:33:08,M37566,Adult Content 499,KARAGANDA,KZ,5967,0710 - Contactless - VSDC chip,1308252001: Bill Payment Transaction(Domestic),71461.06,69533.77,POS
T00030988,C000750,2024-01-04 17:32:18,2024-01-04 17:34:12,M41638,Supermarket 901,TARAZ,KZ,5411,0003 - Recurring,1308262001: Bill Payment Transaction(International),4976.74,5008.8,POS
T00030989,C001668,2024-01-04 17:32:38,2024-01-04 17:34:31,M65718,Wallet Transfer 79,GENEVA,CH,6537,0008 - Not used,1308112001: Debit Purchase Transaction(Domestic),150217.58,153089.33,POS
T00030990,C000152,2024-01-04 17:33:00,2024-01-04 17:34:19,M16927,Wallet Transfer 289,MUMBAI,IN,6537,0001 - E-commerce,1308132001: Credit Purchase Transaction(Domestic),274735.02,274915.18,ATM
T00030991,C000916,2024-01-04 17:33:19,2024-01-04 17:33:29,M61488,Subscription 542,ALMATY,KZ,5968,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),57213.66,56803.32,POS
T00030992,C001667,2024-01-04 17:33:39,2024-01-04 17:35:30,M83455,Casino 242,TARAZ,KZ,7801,0007 - Other,1308132001: Credit Purchase Transaction(Domestic),235634.89,233589.73,WWW
T00030993,C001780,2024-01-04 17:33:50,2024-01-04 17:34:37,M90904,Wallet Transfer 240,AKTAU,KZ,6537,0002 - Mail/Phone order,1308192001: Balance Inquiry Transaction(Domestic),90857.56,91863.97,ATM
T00030994,C001530,2024-01-04 17:34:09,2024-01-04 17:35:08,M66492,P2P Transfer 123,ATYRAU,KZ,6012,0710 - Contactless - VSDC chip,1308252001: Bill Payment Transaction(Domestic),351732.38,345349.33,POS
T00030995,C001980,2024-01-04 17:34:18,2024-01-04 17:34:58,M39284,Subscription 304,TARAZ,KZ,5968,0730 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),29329.03,28706.28,POS
T00030996,C000553,2024-01-04 17:34:55,2024-01-04 17:35:39,M25248,Supermarket 533,KOSTANAY,KZ,5411,0120 - Keyin,1308282001: Other Transaction(International),5879.59,5907.75,POS
T00030997,C000065,2024-01-04 17:34:59,2024-01-04 17:35:22,M44622,Wallet Transfer 305,WARSAW,PL,6537,1000 - Credential on file,1308112001: Debit Purchase Transaction(Domestic),125076.64,123634.75,POS
T00030998,C000131,2024-01-04 17:35:00,2024-01-04 17:35:29,M35999,Adult Content 727,DUBAI,AE,5967,0110 - Swipe,1308162001: Prepaid Purchase Transaction(International),50362.85,50627.95,POS
T00030999,C000431,2024-01-04 17:35:07,2024-01-04 17:36:47,M12962,Racing 979,ATYRAU,KZ,7802,0730 - Contactless - VSDC chip,1308112001: Debit Purchase Transaction(Domestic),96124.07,96902.39,POS
T00031000,C000739,2024-01-04 17:35:35,2024-01-04 17:37:00,M36513,Dating Service 109,TARAZ,KZ,7273,0710 - Contactless - VSDC chip,1308192001: Balance Inquiry Transaction(Domestic),15103.23,15147.89,POS
T00031001,C000848,2024-01-04 17:35:37,2024-01-04 17:36:59,M57661,Cafe and restaraunts 849,OSAKA,JP,5812,0007 - Other,1308162001: Prepaid Purchase Transaction(International),2825.77,2809.2,WWW
T00031002,C001392,2024-01-04 17:35:41,2024-01-04 17:36:42,M60394,Wallet Transfer 611,ATYRAU,KZ,6536,1000 - Credential on file,1308142001: Credit Purchase Transaction(International),145149.55,146809.99,POS
T00031003,C000401,2024-01-04 17:35:46,2024-01-04 17:36:09,M54039,Lottery 172,TARAZ,KZ,7800,0007 - Other,1308262001: Bill Payment Transaction(International),40851.29,41076.12,POS
T00031004,C001971,2024-01-04 17:35:47,2024-01-04 17:37:11,M21229,Supermarket 442,ALMATY,KZ,5411,1000 - Credential on file,1308182001: Cash Withdrawal Transaction(International),7447.25,7354.14,POS
T00031005,C000440,2024-01-04 17:35:58,2024-01-04 17:36:37,M10563,Prepaid Load 673,AMSTERDAM,NL,6540,0006 - Cash,1308172001: Cash Withdrawal Transaction(Domestic),145698.62,145584.71,ATM
T00031006,C000325,2024-01-04 17:36:11,2024-01-04 17:36:13,M44485,Pharmacy 410,DELHI,IN,5912,0800 - Contactless - Magstripe,1308152001: Prepaid Purchase Transaction(Domestic),1375.6,1374.13,POS
T00031007,C001864,2024-01-04 17:36:21,2024-01-04 17:37:21,M29451,Pharmacy 510,BANGALORE,IN,5912,0720 - Contactless - VSDC magstripe,1308112001: Debit Purchase Transaction(Domestic),4287.39,4219.89,WWW
T00031008,C000950,2024-01-04 17:36:21,2024-01-04 17:36:52,M55491,Casino 897,SEMEY,KZ,7801,0720 - Contactless - VSDC magstripe,1308242001: Transfer Transaction(International),110243.28,111071.17,POS
T00031009,C000745,2024-01-04 17:36:25,2024-01-04 17:37:04,M88265,Transport 991,SHYMKENT,KZ,4816,0110 - Swipe,1308122001: Debit Purchase Transaction(International),149.5,149.5,ATM
T00031010,C000336,2024-01-04 17:36:59,2024-01-04 17:37:23,M23271,Elecrtronics 175,ALMATY,KZ,5065,0800 - Contactless - Magstripe,1308252001: Bill Payment Transaction(Domestic),85181.2,83102.74,POS
T00031011,C001051,2024-01-04 17:37:16,2024-01-04 17:37:42,M56631,Online Shop 394,TARAZ,KZ,5966,1000 - Credential on file,1308142001: Credit Purchase Transaction(International),83739.15,83352.37,POS
T00031012,C001337,2024-01-04 17:37:16,2024-01-04 17:38:17,M94328,Transport 721,KARAGANDA,KZ,4111,0005 - Preauthorized,1308212001: Refund Transaction(Domestic),653.9,657.38,ATM
T00031013,C000618,2024-01-04 17:37:20,2024-01-04 17:38:57,M82576,ATM Withdrawal,AKTAU,KZ,6011,0002 - Mail/Phone order,1308162001: Prepaid Purchase Transaction(International),14606.46,14671.67,POS
T00031014,C000670,2024-01-04 17:37:38,2024-01-04 17:38:46,M52358,Gambling 789,SHYMKENT,KZ,7995,0710 - Contactless - VSDC chip,1308282001: Other Transaction(International),44695.77,44465.32,POS
T00031015,C001774,2024-01-04 17:37:42,2024-01-04 17:37:44,M14678,Casino 118,KARAGANDA,KZ,7801,0000 - Unknown,1308212001: Refund Transaction(Domestic),61783.33,60725.62,ATM
T00031016,C001068,2024-01-04 17:37:54,2024-01-04 17:39:47,M50475,Supermarket 313,ASTANA,KZ,5411,0001 - E-commerce,1308242001: Transfer Transaction(International),5868.89,5870.55,ATM
T00031017,C000445,2024-01-04 17:38:17,2024-01-04 17:39:28,M40775,Wallet Transfer 249,SEMEY,KZ,6538,0004 - Installment,1308282001: Other Transaction(International),215170.31,209001.64,POS
T00031018,C001140,2024-01-04 17:38:31,2024-01-04 17:38:36,M27533,Lottery 435,ALMATY,KZ,7800,0003 - Recurring,1308212001: Refund Transaction(Domestic),56038.14,56739.07,POS
T00031019,C001837,2024-01-04 17:38:36,2024-01-04 17:39:37,M96680,Pharmacy 246,TALDYKORGAN,KZ,5912,0720 - Contactless - VSDC magstripe,1308282001: Other Transaction(International),97.38,98.28,POS
T00031020,C001752,2024-01-04 17:38:37,2024-01-04 17:38:51,M33305,Cafe and restaraunts 209,ASTANA,KZ,5812,0110 - Swipe,1308142001: Credit Purchase Transaction(International),4687.02,4769.99,POS
T00031021,C001216,2024-01-04 17:38:54,2024-01-04 17:39:01,M90218,Online store 373,ROTTERDAM,NL,5999,0120 - Keyin,1308162001: Prepaid Purchase Transaction(International),7361.07,7508.31,POS
T00031022,C001918,2024-01-04 17:38:58,2024-01-04 17:40:00,M28164,Currency Exchange 359,TALDYKORGAN,KZ,6051,0001 - E-commerce,1308152001: Prepaid Purchase Transaction(Domestic),174406.53,175457.52,POS
T00031023,C001133,2024-01-04 17:39:01,2024-01-04 17:40:50,M29728,Transport 116,ATYRAU,KZ,4111,0000 - Unknown,1308182001: Cash Withdrawal Transaction(International),1425.6,1428.34,POS
T00031024,C000475,2024-01-04 17:39:05,2024-01-04 17:41:04,M74532,Money Transfer 809,ZURICH,CH,4829,0004 - Installment,1308112001: Debit Purchase Transaction(Domestic),217875.0,215269.48,POS
T00031025,C001008,2024-01-04 17:39:16,2024-01-04 17:40:22,M70807,Pharmacy 842,GUANGZHOU,CN,5912,0002 - Mail/Phone order,1308132001: Credit Purchase Transaction(Domestic),2240.6,2215.17,POS
T00031026,C001410,2024-01-04 17:39:27,2024-01-04 17:40:02,M66119,Dating Service 485,LOS ANGELES,US,7273,0730 - Contactless - VSDC chip,1308142001: Credit Purchase Transaction(International),51366.49,51426.96,ATM
T00031027,C000261,2024-01-04 17:40:05,2024-01-04 17:41:25,M88520,Securities 118,KARAGANDA,KZ,6211,0110 - Swipe,1308172001: Cash Withdrawal Transaction(Domestic),325357.34,329208.61,POS
T00031028,C000096,2024-01-04 17:40:19,2024-01-04 17:42:04,M78979,Wallet Transfer 648,ATYRAU,KZ,6537,0510 - Contactless - Magstripe,1308262001: Bill Payment Transaction(International),115395.27,116089.12,POS
T00031029,C000948,2024-01-04 17:40:35,2024-01-04 17:40:37,M80358,Transport 501,KOSTANAY,KZ,4111,0720 - Contactless - VSDC magstripe,1308202001: Balance Inquiry Transaction(International),1308.22,1312.59,POS
T00031030,C001927,2024-01-04 17:40:36,2024-01-04 17:42:12,M20276,Pharmacy 546,DELHI,IN,5912,0730 - Contactless - VSDC chip,1308182001: Cash Withdrawal Transaction(International),747.4,747.6,POS
T00031031,C000352,2024-01-04 17:40:39,2024-01-04 17:40:46,M89364,Hotel 483,BUSAN,KR,7011,0003 - Recurring,1308152001: Prepaid Purchase Transaction(Domestic),20189.33,20343.39,POS
T00031032,C001738,2024-01-04 17:40:44,2024-01-04 17:41:49,M87182,Money Transfer 565,TALDYKORGAN,KZ,4829,0730 - Contactless - VSDC chip,1308172001: Cash Withdrawal Transaction(Domestic),152502.06,155411.71,POS
T00031033,C000233,2024-01-04 17:40:51,2024-01-04 17:42:41,M14352,Jewelry 81,ATYRAU,KZ,5944,0007 - Other,1308132001: Credit Purchase Transaction(Domestic),10145.37,10225.9,WWW
T00031034,C000544,2024-01-04 17:41:05,2024-01-04 17:41:41,M98611,Currency Exchange 105,AKTAU,KZ,6051,0710 - Contactless - VSDC chip,1308242001: Transfer Transaction(International),181174.04,180590.33,POS
T00031035,C000297,2024-01-04 17:41:14,2024-01-04 17:42:39,M33050,Wallet Transfer 409,KYOTO,JP,6538,0510 - Contactless - Magstripe,1308192001: Balance Inquiry Transaction(Domestic),183495.35,183616.38,POS
T00031036,C001986,2024-01-04 17:41:36,2024-01-04 17:42:43,M60706,Prepaid Load 100,TALDYKORGAN,KZ,6540,0710 - Contactless - VSDC chip,1308262001: Bill Payment Transaction(International),126254.49,124984.64,POS
T00031037,C001416,2024-01-04 17:41:38,2024-01-04 17:42:36,M27535,Prepaid Load 536,SHYMKENT,KZ,6540,0006 - Cash,1308192001: Balance Inquiry Transaction(Domestic),134847.29,136394.32,ATM
T00031038,C000660,2024-01-04 17:41:42,2024-01-04 17:43:34,M41000,P2P Transfer 887,KARAGANDA,KZ,6012,0002 - Mail/Phone order,1308202001: Balance Inquiry Transaction(International),399113.71,396805.29,POS
T00031039,C000490,2024-01-04 17:42:01,2024-01-04 17:42:27,M99820,Supermarket 909,ZURICH,CH,5411,0007 - Other,1308182001: Cash Withdrawal Transaction(International),5814.69,5839.48,WWW
T00031040,C001985,2024-01-04 17:42:31,2024-01-04 17:43:59,M43398,Online Shop 512,NEW YORK,US,5966,0710 - Contactless - VSDC chip,1308252001: Bill Payment Transaction(Domestic),67407.85,67547.58,ATM
T00031041,C001200,2024-01-04 17:42:44,2024-01-04 17:44:11,M53623,Dating Service 245,SHYMKENT,KZ,7273,0510 - Contactless - Magstripe,1308112001: Debit Purchase Transaction(Domestic),46421.02,46208.51,ATM
T00031042,C001224,2024-01-04 17:43:18,2024-01-04 17:44:22,M32119,Digital Service 452,ROME,IT,4816,0008 - Not used,1308132001: Credit Purchase Transaction(Domestic),2261.86,2265.29,POS
T00031043,C000077,2024-01-04 17:43:21,2024-01-04 17:43:30,M15059,Wallet Transfer 406,ZURICH,CH,6537,0008 - Not used,1308162001: Prepaid Purchase Transaction(International),136018.81,134787.71,POS
T00031044,C001582,2024-01-04 17:43:22,2024-01-04 17:45:01,M12605,P2P Transfer 66,VANCOUVER,CA,6012,0110 - Swipe,1308182001: Cash Withdrawal Transaction(International),190240.12,192288.28,POS
T00031045,C001923,2024-01-04 17:43:24,2024-01-04 17:44:02,M69421,Supermarket 271,BISHKEK,KG,5411,0510 - Contactless - Magstripe,1308122001: Debit Purchase Transaction(International),9077.21,8982.97,POS
T00031046,C001510,2024-01-04 17:43:30,2024-01-04 17:44:15,M93820,Online Shop 178,CANCUN,MX,5966,0120 - Keyin,1308152001: Prepaid Purchase Transaction(Domestic),149363.66,150047.03,WWW
T00031047,C000130,2024-01-04 17:43:34,2024-01-04 17:44:11,M88103,P2P Transfer 201,TALDYKORGAN,KZ,6012,1000 - Credential on file,1308272001: Other Transaction(Domestic),179817.56,180562.24,POS
T00031048,C001949,2024-01-04 17:43:36,2024-01-04 17:44:28,M64746,Wallet Transfer 907,AKTAU,KZ,6537,0008 - Not used,1308162001: Prepaid Purchase Transaction(International),187356.96,186230.08,ATM
T00031049,C001614,2024-01-04 17:44:09,2024-01-04 17:44:25,M34136,Hotel 329,AKTAU,KZ,7011,0005 - Preauthorized,1308152001: Prepaid Purchase Transaction(Domestic),39459.94,39633.77,POS
T00031050,C001639,2024-01-04 17:44:26,2024-01-04 17:46:25,M84456,Racing 452,GENEVA,CH,7802,0800 - Contactless - Magstripe,1308142001: Credit Purchase Transaction(International),185355.46,189415.07,ATM
T00031051,C000718,2024-01-04 17:44:26,2024-01-04 17:45:10,M36753,Digital Service 109,SAINT PETERSBURG,RU,4816,0120 - Keyin,1308272001: Other Transaction(Domestic),2503.85,2521.58,POS
T00031052,C000281,2024-01-04 17:44:33,2024-01-04 17:45:17,M67711,Elecrtronics 581,KUALA LUMPUR,MY,5065,0800 - Contactless - Magstripe,1308282001: Other Transaction(International),41408.79,41393.02,POS
T00031053,C000114,2024-01-04 17:44:41,2024-01-04 17:45:39,M93309,Cafe and restaraunts 456,TORONTO,CA,5812,0006 - Cash,1308142001: Credit Purchase Transaction(International),5181.01,5142.24,POS
T00031054,C000380,2024-01-04 17:44:41,2024-01-04 17:46:05,M81502,Racing 60,TOKYO,JP,7802,0710 - Contactless - VSDC chip,1308132001: Credit Purchase Transaction(Domestic),42653.17,43140.31,WWW
T00031055,C001648,2024-01-04 17:45:07,2024-01-04 17:45:47,M51196,P2P Transfer 896,BANGALORE,IN,6012,0710 - Contactless - VSDC chip,1308222001: Refund Transaction(International),214163.48,214079.63,WWW
T00031056,C000587,2024-01-04 17:45:12,2024-01-04 17:46:39,M97819,Cafe and restaraunts 15,TARAZ,KZ,5812,0110 - Swipe,1308252001: Bill Payment Transaction(Domestic),2033.92,2023.99,POS
T00031057,C001158,2024-01-04 17:45:15,2024-01-04 17:45:34,M80812,Wallet Transfer 442,MEXICO CITY,MX,6537,0006 - Cash,1308262001: Bill Payment Transaction(International),50924.31,50432.3,POS
